City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kondinskoye,RU,2022-07-28 15:18:07,59.6481,67.41,65.44,60,100,9.17
295,Matriz De Camaragibe,BR,2022-07-28 15:18:08,-9.1517,-35.5333,80.04,81,65,8.48
296,Mount Gambier,AU,2022-07-28 15:18:09,-37.8333,140.7667,41.83,88,16,2.66
297,Boma,GH,2022-07-28 15:18:09,7.0805,-2.1697,84.36,56,98,6.58
298,Laguna,US,2022-07-28 15:18:10,38.421,-121.4238,76.17,78,0,6.91
299,Flinders,AU,2022-07-28 15:18:11,-34.5833,150.8552,51.19,85,100,5.01
300,Abeche,TD,2022-07-28 15:18:11,13.8292,20.8324,84.22,51,40,11.5
301,Paamiut,GL,2022-07-28 15:18:12,61.994,-49.6678,41.23,92,28,18.99
302,Cassia,BR,2022-07-28 15:18:12,-20.5831,-46.9219,81.21,27,3,3.2
303,Comodoro Rivadavia,AR,2022-07-28 15:16:22,-45.8667,-67.5,49.86,46,0,24.16
304,Cayenne,GF,2022-07-28 15:18:09,4.9333,-52.3333,89.64,18,20,5.75
305,Lungi,SL,2022-07-28 15:18:14,9.2212,-12.6831,83.28,74,80,7.09
306,Thung Song,TH,2022-07-28 15:18:14,8.1645,99.6804,77.27,92,93,0.83
307,Umea,SE,2022-07-28 15:18:15,63.8284,20.2597,61.92,63,0,10.36
308,Jacksonville,US,2022-07-28 15:15:18,30.3322,-81.6556,91.04,66,75,8.05
309,Santa Marta,CO,2022-07-28 15:18:15,11.2408,-74.199,81.1,76,89,1.19
310,Abu Zabad,SD,2022-07-28 15:18:16,12.35,29.25,82.71,57,95,6.62
311,Pangody,RU,2022-07-28 15:18:16,65.85,74.4859,66.22,65,81,5.73
312,Kibala,TD,2022-07-28 15:18:17,9.1104,18.3463,84.15,70,20,6.91
313,Havoysund,NO,2022-07-28 15:18:17,70.9963,24.6622,50.23,81,100,16.51
314,Maltahohe,NA,2022-07-28 15:18:18,-24.8333,16.9833,72.25,16,0,22.77
315,Goderich,CA,2022-07-28 15:18:18,43.7501,-81.7165,71.91,83,29,5.75
316,Sortland,NO,2022-07-28 15:18:19,68.6949,15.4162,53.56,64,86,4.83
317,Qaanaaq,GL,2022-07-28 15:18:19,77.484,-69.3632,38.95,72,10,0.96
318,Vardo,NO,2022-07-28 15:18:20,70.3705,31.1107,53.58,76,75,24.16
319,Severo-Kurilsk,RU,2022-07-28 15:18:20,50.6789,156.125,51.76,92,12,7.36
320,Mbandaka,CD,2022-07-28 15:18:21,0.0487,18.2603,85.24,49,100,2.46
321,Pafos,CY,2022-07-28 15:18:21,34.7667,32.4167,91.24,66,0,13.8
322,Bonga,ET,2022-07-28 15:18:22,7.2833,36.2333,65.03,92,100,2.77
323,Inhambane,MZ,2022-07-28 15:18:22,-23.865,35.3833,67.08,62,3,7.16
324,Bubaque,GW,2022-07-28 15:18:22,11.2833,-15.8333,80.58,77,79,11.95
325,Nabire,ID,2022-07-28 15:18:23,-3.3667,135.4833,75.85,92,97,2.84
326,Goure,NE,2022-07-28 15:18:23,13.9835,10.2704,86.02,38,100,3.31
327,Belmonte,BR,2022-07-28 15:18:23,-15.8631,-38.8828,76.75,60,52,3.2
328,Turkistan,KZ,2022-07-28 15:18:24,43.0,68.0,88.56,23,0,8.37
329,Oistins,BB,2022-07-28 15:18:24,13.0667,-59.5333,87.89,62,75,19.57
330,Luwuk,ID,2022-07-28 15:18:25,-0.9516,122.7875,76.23,89,96,4.94
331,Presidencia Roque Saenz Pena,AR,2022-07-28 15:18:25,-26.7852,-60.4388,69.78,59,100,15.97
332,Muli,MV,2022-07-28 15:18:26,2.9167,73.5667,82.31,75,100,15.19
333,Uthal,PK,2022-07-28 15:13:33,25.8072,66.6219,82.99,81,100,13.8
334,Soe,ID,2022-07-28 15:18:26,-9.8607,124.284,59.27,89,58,5.55
335,Ewa Beach,US,2022-07-28 15:18:27,21.3156,-158.0072,75.15,72,0,4.61
336,Faya,SA,2022-07-28 15:18:27,18.3851,42.4509,77.11,66,77,7.43
337,Leshukonskoye,RU,2022-07-28 15:18:27,64.8989,45.7622,66.11,99,100,2.26
338,Butka,RU,2022-07-28 15:18:28,56.7179,63.7866,62.46,75,100,5.26
339,Murgab,TM,2022-07-28 15:18:28,37.4966,61.9714,98.47,23,0,9.22
340,Odesskoye,RU,2022-07-28 15:18:29,54.2111,72.9651,63.63,96,100,20.02
341,Rovaniemi,FI,2022-07-28 15:18:29,66.5,25.7167,56.61,76,75,11.5
342,Kloulklubed,PW,2022-07-28 15:18:29,7.0419,134.2556,75.7,73,100,8.95
343,Gorontalo,ID,2022-07-28 15:18:30,0.5412,123.0595,74.19,94,54,2.66
344,Puri,IN,2022-07-28 15:18:30,19.8,85.85,84.72,74,84,10.92
345,Camapua,BR,2022-07-28 15:18:30,-19.5314,-54.0439,88.7,18,2,9.13
346,Montauban,FR,2022-07-28 15:18:31,44.0833,1.5,88.97,28,7,8.55
347,Qui Nhon,VN,2022-07-28 15:18:31,13.7667,109.2333,81.14,85,73,4.9
348,Bulnes,CL,2022-07-28 15:18:32,-36.7423,-72.2985,47.16,70,0,10.98
349,Namibe,AO,2022-07-28 15:18:32,-15.1961,12.1522,67.01,68,72,10.11
350,Wajid,SO,2022-07-28 15:18:32,3.8093,43.2471,87.51,32,91,16.42
351,Kjollefjord,NO,2022-07-28 15:18:33,70.9457,27.3465,50.05,76,100,18.41
352,Ville-Marie,CA,2022-07-28 15:18:33,47.3335,-79.433,64.74,71,76,6.64
353,Santo Antonio Do Leverger,BR,2022-07-28 15:18:34,-15.8656,-56.0767,91.78,16,0,7.67
354,Grindavik,IS,2022-07-28 15:18:34,63.8424,-22.4338,51.75,87,75,13.8
355,Tutoia,BR,2022-07-28 15:18:34,-2.7619,-42.2744,86.79,53,49,6.98
356,Karratha,AU,2022-07-28 15:18:35,-20.7377,116.8463,70.27,69,0,4.36
357,Huarmey,PE,2022-07-28 15:18:35,-10.0681,-78.1522,65.03,77,52,8.46
358,Bilibino,RU,2022-07-28 15:18:36,68.0546,166.4372,41.54,78,65,5.66
359,Port-Cartier,CA,2022-07-28 15:18:36,50.0334,-66.8654,66.74,75,86,10.49
360,Sitka,US,2022-07-28 15:18:36,57.0531,-135.33,57.09,88,100,4.61
361,Aklavik,CA,2022-07-28 15:18:37,68.2191,-135.0107,48.2,93,100,4.61
362,Codrington,AU,2022-07-28 15:18:37,-38.2667,141.9667,45.21,75,8,3.42
363,Guerrero Negro,MX,2022-07-28 15:18:38,27.9769,-114.0611,70.48,74,20,6.93
364,Moron,AR,2022-07-28 15:18:33,-34.6534,-58.6198,55.96,70,96,14.05
365,Shache,CN,2022-07-28 15:18:38,38.4167,77.2406,96.03,14,55,9.35
366,Krasnoselkup,RU,2022-07-28 15:18:39,65.7,82.4667,60.58,68,0,9.53
367,Privolnyy,RU,2022-07-28 15:18:39,44.0998,46.6587,84.81,40,71,8.08
368,Malakal,SS,2022-07-28 15:18:40,9.5334,31.6605,79.63,76,100,3.62
369,Petropavlovka,RU,2022-07-28 15:18:40,50.6114,105.3196,55.56,81,77,1.83
370,Kununurra,AU,2022-07-28 15:15:39,-15.7667,128.7333,53.58,76,42,2.3
371,Ilo,PE,2022-07-28 15:18:40,-17.6394,-71.3375,63.46,72,40,10.36
372,San Carlos De Bariloche,AR,2022-07-28 15:18:41,-41.1456,-71.3082,44.35,61,20,24.16
373,Doha,QA,2022-07-28 15:18:41,25.2867,51.5333,91.71,68,100,12.66
374,Nome,US,2022-07-28 15:18:42,64.5011,-165.4064,39.27,93,0,3.44
375,Ixtapa,MX,2022-07-28 15:16:40,20.7,-105.2,84.22,78,100,8.05
376,Dunedin,NZ,2022-07-28 15:18:42,-45.8742,170.5036,43.81,78,100,7.0
377,Fuling,CN,2022-07-28 15:18:42,29.7022,107.3919,80.19,81,5,2.15
378,Puerto Del Rosario,ES,2022-07-28 15:18:43,28.5004,-13.8627,78.55,65,20,23.02
379,Brunswick,US,2022-07-28 15:16:23,41.2381,-81.8418,79.02,75,40,10.36
380,Teknaf,BD,2022-07-28 15:18:43,20.8624,92.3058,82.56,80,95,5.84
381,Discovery Bay,US,2022-07-28 15:18:44,37.9085,-121.6002,69.39,69,0,18.41
382,Kamenka,RU,2022-07-28 15:18:44,51.3223,42.7678,83.37,45,77,2.08
383,Canton,CN,2022-07-28 15:16:09,23.1167,113.25,91.87,50,99,9.6
384,Luan,CH,2022-07-28 15:18:45,46.3592,6.9759,77.38,56,83,5.99
385,Sao Domingos,BR,2022-07-28 15:18:45,-13.3983,-46.3183,83.61,25,0,5.79
386,Skibbereen,IE,2022-07-28 15:18:46,51.55,-9.2667,63.1,83,100,10.92
387,Emporia,US,2022-07-28 15:18:46,38.4039,-96.1817,70.0,88,20,5.75
388,Omsukchan,RU,2022-07-28 15:18:46,62.5333,155.8,50.11,56,100,1.21
389,Aitape,PG,2022-07-28 15:18:47,-3.1374,142.3475,78.03,89,40,7.65
390,Brae,GB,2022-07-28 15:18:47,60.3964,-1.353,58.48,69,98,8.52
391,Benalla,AU,2022-07-28 15:18:48,-36.55,145.9833,43.3,94,69,6.02
392,Huangnihe,CN,2022-07-28 15:18:48,43.5583,128.0239,65.84,95,100,4.54
393,Marseille,FR,2022-07-28 15:14:22,43.3333,5.5,88.9,26,99,11.01
394,Vengerovo,RU,2022-07-28 15:18:48,55.6848,76.7471,68.2,89,100,13.73
395,Tupelo,US,2022-07-28 15:14:58,34.2576,-88.7034,87.62,62,61,5.99
396,Yumen,CN,2022-07-28 15:18:49,40.2833,97.2,83.26,14,30,9.55
397,Manta,EC,2022-07-28 15:18:49,-0.95,-80.7333,74.98,78,100,3.44
398,Mareeba,AU,2022-07-28 15:18:50,-17.0,145.4333,61.52,97,2,2.46
399,Zyryanka,RU,2022-07-28 15:18:50,65.75,150.85,45.77,65,3,9.33
400,Ukiah,US,2022-07-28 15:18:51,39.1502,-123.2078,81.45,70,0,3.44
401,Saint-Francois,FR,2022-07-28 15:18:51,46.4154,3.9054,83.68,32,0,5.75
402,Leh,IN,2022-07-28 15:14:18,34.1667,77.5833,61.88,64,90,0.72
403,Xiazhen,CN,2022-07-28 15:18:52,34.8022,117.1117,76.39,85,86,0.38
404,Vikulovo,RU,2022-07-28 15:18:52,56.8167,70.6107,65.57,78,71,10.36
405,Praia Da Vitoria,PT,2022-07-28 15:14:39,38.7333,-27.0667,79.75,72,6,7.52
406,Panzhihua,CN,2022-07-28 15:18:43,26.5851,101.7128,71.55,89,53,0.76
407,Assiniboia,CA,2022-07-28 15:18:53,49.6334,-105.9845,64.22,55,3,2.3
408,Bismarck,US,2022-07-28 15:16:38,46.8083,-100.7837,66.04,64,0,9.22
409,Sibu,MY,2022-07-28 15:18:53,2.3,111.8167,75.51,94,40,1.14
410,Hami,CN,2022-07-28 15:17:59,42.8,93.45,91.49,9,48,6.67
411,Jalali,IN,2022-07-28 15:18:54,27.8667,78.2667,91.04,53,96,2.17
412,Nirgua,VE,2022-07-28 15:18:54,10.1553,-68.5663,75.18,79,38,2.28
413,Wattegama,LK,2022-07-28 15:18:55,6.7989,81.4808,77.16,88,100,1.41
414,Yakeshi,CN,2022-07-28 15:18:55,49.2833,120.7333,62.67,88,100,3.4
415,Iskilip,TR,2022-07-28 15:18:55,40.7353,34.4739,85.33,21,0,12.5
416,Adrar,MR,2022-07-28 15:18:56,20.5022,-10.0711,111.2,5,0,12.55
417,Paracatu,BR,2022-07-28 15:18:56,-17.2222,-46.8747,79.12,31,1,7.07
418,Huaquillas,EC,2022-07-28 15:18:57,-3.4833,-80.2333,73.63,78,75,6.91
419,Hambantota,LK,2022-07-28 15:18:57,6.1241,81.1185,80.04,84,100,12.26
420,Mount Isa,AU,2022-07-28 15:18:57,-20.7333,139.5,53.37,37,0,6.91
421,Alofi,NU,2022-07-28 15:18:58,-19.0595,-169.9187,75.09,78,83,12.66
422,Gardez,AF,2022-07-28 15:18:58,33.5974,69.2259,73.26,63,26,4.99
423,Plettenberg Bay,ZA,2022-07-28 15:18:59,-34.0527,23.3716,67.08,64,0,4.72
424,Qaqortoq,GL,2022-07-28 15:18:59,60.7167,-46.0333,44.38,78,11,5.91
425,Santa Fe,AR,2022-07-28 15:18:59,-31.6333,-60.7,59.02,65,51,11.99
426,Vila Do Maio,CV,2022-07-28 15:19:00,15.1333,-23.2167,88.59,81,44,15.59
427,Tamandare,BR,2022-07-28 15:19:00,-8.7597,-35.1047,78.62,75,43,8.75
428,Vitry-Le-Francois,FR,2022-07-28 15:19:01,48.7333,4.5833,81.07,41,100,9.93
429,Kargopol,RU,2022-07-28 15:19:01,61.5071,38.9456,69.96,91,87,3.67
430,Gushikawa,JP,2022-07-28 15:19:01,26.3544,127.8686,83.79,79,20,5.75
431,San Felipe,VE,2022-07-28 15:19:02,10.3399,-68.7425,82.89,70,50,1.3
432,Labytnangi,RU,2022-07-28 15:19:03,66.6572,66.4183,72.23,52,80,5.01
433,Kuntaur,GM,2022-07-28 15:19:03,13.6667,-14.8833,94.87,47,35,14.0
434,Maniitsoq,GL,2022-07-28 15:19:03,65.4167,-52.9,40.75,88,100,3.27
435,Alta Floresta,BR,2022-07-28 15:19:04,-9.8756,-56.0861,93.02,27,0,10.36
436,Udachnyy,RU,2022-07-28 15:19:05,66.4167,112.4,79.45,50,22,5.77
437,Bondo,CD,2022-07-28 15:19:05,3.8146,23.6866,74.68,94,62,3.87
438,Ahipara,NZ,2022-07-28 15:19:06,-35.1667,173.1667,55.89,73,51,11.72
439,Marsa Matruh,EG,2022-07-28 15:19:06,31.3525,27.2453,84.33,57,0,10.49
440,Phan Thiet,VN,2022-07-28 15:19:07,10.9333,108.1,79.18,88,23,5.12
441,Beaufort,MY,2022-07-28 15:19:07,5.3473,115.7455,75.69,95,100,2.42
442,Ulladulla,AU,2022-07-28 15:19:08,-35.35,150.4667,48.85,88,90,6.06
443,Kalmunai,LK,2022-07-28 15:19:08,7.4167,81.8167,81.52,76,99,2.26
444,Pasighat,IN,2022-07-28 15:19:09,28.0667,95.3333,78.08,95,81,3.18
445,Kailua,US,2022-07-28 15:19:10,21.4022,-157.7394,75.18,84,40,1.01
446,Tougan,BF,2022-07-28 15:19:10,13.0667,-3.0667,94.23,40,100,11.03
447,Najran,SA,2022-07-28 15:19:11,17.4924,44.1277,95.65,15,37,9.22
448,Coxim,BR,2022-07-28 15:14:21,-18.5067,-54.76,92.01,17,0,6.87
449,Bejar,ES,2022-07-28 15:19:12,40.3864,-5.7634,89.58,20,0,11.68
450,Lata,PT,2022-07-28 15:19:12,40.1629,-8.3327,83.48,48,0,13.13
451,Weihe,CN,2022-07-28 15:19:13,32.9952,105.3247,66.7,92,68,0.13
452,Calama,CL,2022-07-28 15:19:13,-22.4667,-68.9333,68.49,10,0,17.27
453,Gat,IL,2022-07-28 15:19:14,31.61,34.7642,94.41,18,0,14.2
454,Taldan,RU,2022-07-28 15:19:14,53.6667,124.8,63.59,96,100,2.55
455,Sakrand,PK,2022-07-28 15:19:15,26.1384,68.2736,91.35,66,40,13.8
456,Deputatskiy,RU,2022-07-28 15:19:15,69.3,139.9,51.19,51,96,4.5
457,Bairiki,KI,2022-07-28 15:19:16,1.3292,172.9752,80.6,83,20,6.91
458,Rio Grande,BR,2022-07-28 15:19:16,-32.035,-52.0986,64.51,98,100,5.55
459,Pangnirtung,CA,2022-07-28 15:19:17,66.1451,-65.7125,51.8,93,100,8.05
460,Salta,AR,2022-07-28 15:19:17,-24.7859,-65.4117,61.39,72,100,9.22
461,Talavera De La Reina,ES,2022-07-28 15:19:18,39.9635,-4.8308,98.49,14,0,14.5
462,Saint Paul,US,2022-07-28 15:16:20,44.9444,-93.0933,71.47,61,20,16.11
463,San Juan,AR,2022-07-28 15:17:09,-31.5375,-68.5364,52.21,59,41,4.07
464,Nenjiang,CN,2022-07-28 15:19:19,49.1833,125.2167,66.67,97,100,3.98
465,Kapoeta,SS,2022-07-28 15:19:19,4.7717,33.5903,84.29,43,100,4.16
466,Pulandian,CN,2022-07-28 15:19:20,39.3953,121.9669,74.66,97,100,6.42
467,Cumberland,US,2022-07-28 15:19:20,35.0502,-78.8664,92.86,57,0,14.97
468,Trairi,BR,2022-07-28 15:15:33,-3.2778,-39.2689,86.67,50,73,14.34
469,Defiance,US,2022-07-28 15:19:21,41.3334,-84.45,80.22,61,40,10.36
470,Lodwar,KE,2022-07-28 15:19:21,3.1191,35.5973,91.69,29,81,11.01
471,Manzhouli,CN,2022-07-28 15:19:22,49.6,117.4333,61.47,57,0,4.56
472,Palenque,MX,2022-07-28 15:19:22,17.5167,-91.9667,80.76,78,40,0.0
473,Hervey Bay,AU,2022-07-28 15:19:22,-25.2986,152.8535,55.02,85,0,3.0
474,San Cristobal,VE,2022-07-28 15:18:37,7.7669,-72.225,73.58,60,79,6.08
475,Vallenar,CL,2022-07-28 15:19:23,-28.5708,-70.7581,64.63,42,14,1.16
476,Atar,MR,2022-07-28 15:19:24,20.5169,-13.0499,111.81,5,0,15.39
477,Colesberg,ZA,2022-07-28 15:19:24,-30.72,25.0972,68.16,29,40,23.8
478,Avera,US,2022-07-28 15:19:25,33.194,-82.5271,87.85,53,100,7.85
479,Odessa,UA,2022-07-28 15:18:10,46.4775,30.7326,82.53,49,87,14.38
480,Sessa Aurunca,IT,2022-07-28 15:19:25,41.2408,13.9328,94.64,61,0,10.31
481,Ko Samui,TH,2022-07-28 15:19:26,9.5357,99.9357,84.02,72,13,3.06
482,Gazli,UZ,2022-07-28 15:19:26,40.1333,63.45,94.96,15,100,13.67
483,Broadstairs,GB,2022-07-28 15:19:26,51.3591,1.4394,71.2,63,100,5.01
484,Katobu,ID,2022-07-28 15:19:27,-4.9408,122.5276,73.78,85,74,5.21
485,Inta,RU,2022-07-28 15:19:27,66.0317,60.1659,72.77,50,100,7.07
486,Batemans Bay,AU,2022-07-28 15:19:28,-35.7167,150.1833,53.1,90,99,6.62
487,Mporokoso,ZM,2022-07-28 15:19:28,-9.3727,30.125,79.97,22,73,1.66
488,Aksu,CN,2022-07-28 15:17:23,41.1231,80.2644,91.99,22,66,12.28
489,Toktogul,KG,2022-07-28 15:19:29,41.8708,72.9402,75.7,58,79,4.18
490,Nuuk,GL,2022-07-28 15:19:29,64.1835,-51.7216,50.61,66,40,6.91
491,Vlasotince,RS,2022-07-28 15:19:29,42.9636,22.1231,88.65,48,26,7.27
492,Tigil,RU,2022-07-28 15:19:30,57.8,158.6667,43.5,85,37,3.83
493,Novoraychikhinsk,RU,2022-07-28 15:19:30,49.7798,129.594,69.39,93,100,3.85
494,Solwezi,ZM,2022-07-28 15:19:31,-12.1688,26.3894,75.92,24,12,4.99
495,Ponta Delgada,PT,2022-07-28 15:19:31,37.7333,-25.6667,77.72,61,20,11.5
496,Linhares,BR,2022-07-28 15:19:31,-19.3911,-40.0722,82.45,42,20,5.79
497,Batticaloa,LK,2022-07-28 15:19:32,7.7102,81.6924,81.72,76,100,3.38
498,Awjilah,LY,2022-07-28 15:19:32,29.1081,21.2869,101.03,14,0,14.2
499,Turbana,CO,2022-07-28 15:19:32,10.2717,-75.4422,79.61,85,100,8.25
500,Japura,ID,2022-07-28 15:19:33,-0.3167,102.35,75.94,94,76,3.06
501,Oktyabrskiy,RU,2022-07-28 15:19:33,54.4815,53.471,69.42,68,4,7.16
502,Kharian,PK,2022-07-28 15:19:34,32.8149,73.8636,81.63,82,99,7.45
503,Woodward,US,2022-07-28 15:19:34,36.4337,-99.3904,78.03,57,40,24.16
504,San Quintin,MX,2022-07-28 15:19:34,30.4833,-115.95,68.16,83,56,6.13
505,Tanout,NE,2022-07-28 15:19:35,14.9709,8.8879,84.7,46,100,15.59
506,Hede,CN,2022-07-28 15:19:35,33.7681,120.2517,79.43,88,29,11.32
507,Makokou,GA,2022-07-28 15:19:36,0.5738,12.8642,81.5,54,100,4.07
508,Sovetskiy,RU,2022-07-28 15:19:36,61.3614,63.5842,70.34,43,0,4.29
509,Half Moon Bay,US,2022-07-28 15:15:18,37.4636,-122.4286,63.79,89,100,11.5
510,Glendive,US,2022-07-28 15:19:37,47.1053,-104.7125,69.17,48,0,5.75
511,Nara,JP,2022-07-28 15:19:37,34.6851,135.8049,83.5,53,88,3.2
512,Linares,CL,2022-07-28 15:19:37,-35.85,-71.6,51.69,59,0,7.43
513,Casale Monferrato,IT,2022-07-28 15:19:38,45.1334,8.4571,90.52,40,38,4.38
514,Ondangwa,NA,2022-07-28 15:19:38,-17.9167,15.95,81.91,14,19,2.44
515,Inuvik,CA,2022-07-28 15:19:38,68.3499,-133.7218,47.26,93,100,8.05
516,Novo Aripuana,BR,2022-07-28 15:19:39,-5.1206,-60.3797,94.89,27,5,3.31
517,Sao Joao Da Barra,BR,2022-07-28 15:19:39,-21.6403,-41.0511,82.49,59,2,11.99
518,Roald,NO,2022-07-28 15:19:40,62.5833,6.1333,67.15,59,20,9.22
519,Belaya Gora,RU,2022-07-28 15:19:40,68.5333,146.4167,46.2,61,50,8.93
520,Kikwit,CD,2022-07-28 15:19:40,-5.041,18.8162,95.07,19,98,1.32
521,San Jeronimo,PE,2022-07-28 15:19:41,-11.9472,-75.2829,55.04,44,6,0.89
522,Safford,US,2022-07-28 15:18:39,32.834,-109.7076,77.11,60,15,3.96
523,Kerema,PG,2022-07-28 15:19:41,-7.9631,145.7785,78.1,91,93,7.94
524,Sadiqabad,PK,2022-07-28 15:19:42,28.3062,70.1307,93.6,55,98,8.32
525,Nsanje,MW,2022-07-28 15:19:42,-16.92,35.262,72.97,48,6,9.91
526,Husavik,IS,2022-07-28 15:19:42,66.0449,-17.3389,58.42,56,6,8.84
527,Bongor,TD,2022-07-28 15:19:43,10.2806,15.3722,83.95,63,57,4.61
528,Puerto Escondido,MX,2022-07-28 15:19:43,15.85,-97.0667,83.23,65,20,5.75
529,Narrabri,AU,2022-07-28 15:19:43,-30.3167,149.7833,44.44,82,0,5.7
530,Saint-Jean-De-Braye,FR,2022-07-28 15:19:44,47.913,1.9771,83.93,28,0,4.61
531,Savannah Bight,HN,2022-07-28 15:19:44,16.45,-85.85,81.81,77,63,18.23
532,Pergine Valsugana,IT,2022-07-28 15:19:45,46.065,11.238,86.88,61,20,18.41
533,Qeshm,IR,2022-07-28 15:19:45,26.9581,56.2719,89.49,74,99,18.12
534,Kamaishi,JP,2022-07-28 15:19:45,39.2667,141.8833,71.91,93,3,3.22
535,Honiara,SB,2022-07-28 15:19:46,-9.4333,159.95,76.1,88,29,7.27
536,Cascais,PT,2022-07-28 15:17:32,38.6979,-9.4215,87.26,70,40,23.02
537,Abonnema,NG,2022-07-28 15:19:46,4.7084,6.7931,74.26,91,100,7.76
538,Bosaso,SO,2022-07-28 15:19:47,11.2842,49.1816,89.87,51,93,3.29
539,La Libertad,EC,2022-07-28 15:19:47,-2.2333,-80.9,71.26,83,100,5.75
540,Vredendal,ZA,2022-07-28 15:19:48,-31.6683,18.5012,64.45,46,0,20.13
541,Show Low,US,2022-07-28 15:19:48,34.2542,-110.0298,66.49,76,40,4.61
542,Omboue,GA,2022-07-28 15:17:22,-1.5746,9.2618,75.36,71,100,8.28
543,Turukhansk,RU,2022-07-28 15:19:49,65.8167,87.9833,61.43,67,60,12.15
544,Malanje,AO,2022-07-28 15:19:49,-9.5402,16.341,85.87,13,81,3.6
545,Krasnyy Yar,RU,2022-07-28 15:19:49,46.5331,48.3456,85.96,46,94,5.06
546,Merauke,ID,2022-07-28 15:19:50,-8.4667,140.3333,76.77,83,100,17.38
547,Guanare,VE,2022-07-28 15:19:50,9.0418,-69.7421,80.87,81,52,3.29
548,Sumbe,AO,2022-07-28 15:19:51,-11.2061,13.8437,73.51,70,97,7.14
549,Noumea,NC,2022-07-28 15:19:51,-22.2763,166.4572,60.78,78,1,4.63
550,Ahlat,TR,2022-07-28 15:19:52,38.7518,42.4814,82.22,24,0,1.3
551,Priargunsk,RU,2022-07-28 15:19:52,50.3691,119.1012,65.32,66,77,5.1
552,Shenkursk,RU,2022-07-28 15:19:52,62.1091,42.896,74.12,82,97,3.8
553,Naruja,GE,2022-07-28 15:19:53,41.9069,41.9542,77.32,71,11,4.56
554,Byron Bay,AU,2022-07-28 15:19:53,-28.65,153.6167,48.94,75,90,3.67
555,Broken Hill,AU,2022-07-28 15:19:54,-31.95,141.4333,47.44,49,21,5.79
556,Mollendo,PE,2022-07-28 15:19:54,-17.0231,-72.0147,63.68,72,74,10.45
